SEL;CODBARRA;DESCRICAO;VRCUSTO;CUSTO_REPOSICAO;VRVENDA;ATIVO;ATIVO_COMPRA;ATACAREJO;COMISSAO;FORNECEDOR;CODDPTO;DEPARTAMENTO;GRUPO;SUBGRUPO;SECAO;UNIDADE;MARKUP;CODFOR;ALIQUOTA;BALANCA;PROMOCAO;VRPROMO;VRCLUBEFIDELIDADE;PIS;TIPOPIS;FATORKG;FATORCX;CODBALANCA;DESCMAX;ESPECIFICACAO;COMPOSICAO;CODIGO;COD_GRUPO;COD_SUBGRUPO;CEST;DATA_ALTERACAO;CUSTO_TOTAL;DATA_ALTERACAO_PRECO;NCM;COMECO_DESCRICAO;IDEMPRESA;DATA_CADASTRO;MARGEM_CALCULADA;GRUPO_PRECO;IDPISCOFINS;DESPIS;IMPRIMIRCOMP;COD_GRUPOPRECO;ATACADO;VRDESCPRECO2_MP;VRDESCPRECO2_PRO;TPDESCPRECO2;QTDE_ESTOQUE;QTDE_DEPOSITO;QTDE_TOTAL;PRODUTO_PAI;DESCRICAO_RESUMIDA;DESCRICAO_WEB;DESCRICAO_BALANCA;QUANTIDADE;ALTERA_DESCRICAO_COTACAO;PERDA;IDMARCA;MARCA;ETQ_IMPRESSA;VASILHAME;COD_FIGURA_FISCAL;FIGURA_FISCAL;POSSUI_RECEITA;FATOR_FILHO;QTDE_ETIQUETAS;VLRPROMOCAO;REALIZA_TROCA;COTACAO;EST_MINIMO;EST_MAXIMO;EST_ATUAL_X_MINIMO;EST_ATUAL_X_MAXIMO;UNIDADE_APRESENTACAO;CONTEUDO_EMBALAGEM;APRESENTACAO_ETIQUETA;VLR_APRESENTACAO;CODOPERADOR;TIPO_PRODUTO;ABC;PERC_ABC;DATA_ABC
T;"7,90E+12";SABONETE LIQ FOLHA NATIVA HERBAL 1.990LT;"13,93";"13,93";"24,9";S;S;;;PEREIRA E ROSA COSMETICOS LTDA;87;SABONETE;BALANﾇO LJ 02 2020;SUB GRUPO PADRAO;;UN;15;10062;STB;N;N;0;;S;N;;1;1;;;N;810370;6164;4;2802100;19/01/2024;"13,93";05/04/2024;34012010;S;2;28/08/2015;"44,06";SABONETE LIQ FOLHA NATIVA 2LT;14;MONOFASICO;N;4801;N;;0;D;5;0;5;;SABONETE LIQ FOLHA NATIVA HERBAL 1.990LT;SABONETE LIQ FOLHA NATIVA HERBAL 1.990LT;SABONETE LIQ FOLHA NATIVA HERBAL 1.990LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"24,9";85;;;;
T;"7,89E+12";SABONETE PALMOLIVE SUAVE ALOE OLIVA 150G;"1,76";"1,9";"4,4";S;S;;;REDE BIZ SERV. DIST. PRODUTOS SA;5;AGROPECUARIA;BALANﾇO LJ 02 2020;SABONETE;;UN;18;11272;STB;N;N;0;;S;;1;12;1;;;N;211475;6164;5008;2003500;25/03/2024;"1,76";05/04/2024;34011190;S;2;;"56,82";;12;ALIQUOTA ZERO;N;;N;;0;D;12;0;12;;SABONETE PALMOLIVE SUAVE ALOE OLIVA 150G;SABONETE PALMOLIVE SUAVE ALOE OLIVA 150G;SABONETE PALMOLIVE SUAVE ALOE OLIVA 150G;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"4,4";;;;;
T;"7,89E+12";SABONETE PALMOLIVE SUAVE FRAMB TURM 150G;"1,79";"1,79";"4,4";S;S;;;REDE BIZ SERV. DIST. PRODUTOS SA;5009;HIGIENE;HIGIENE PESSOAL;SABONETE;;UN;18;11272;STB;N;N;0;;S;N;1;12;1;;;N;801709;6;5008;2003500;25/03/2024;"1,79";05/04/2024;34011190;S;2;16/07/2014;"59,32";;12;ALIQUOTA ZERO;N;;N;;0;D;60;0;60;;SABONETE PALMOLIVE SUAVE FRAMB TURM 150G;SABONETE PALMOLIVE SUAVE FRAMB TURM 150G;SABONETE PALMOLIVE SUAVE FRAMB TURM 150G;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"4,4";87;;;;
T;"7,89E+12";SABONETE PALMOLIVE SUAVE GELEIA REAL 150G;"2,04";"2,04";"4,4";S;S;;;MARTINS COMERCIO E SERV.DIST.S.A.;5009;HIGIENE;BALANﾇO LJ 02 2020;SABONETE;;UN;18;10045;STB;N;N;0;;S;N;1;12;1;;;N;809458;6164;5008;2003500;23/01/2024;"2,04";05/04/2024;34011190;S;2;16/07/2015;"53,64";;12;ALIQUOTA ZERO;N;;N;;0;D;48;0;48;;SABONETE PALMOLIVE SUAVE GELEIA REAL 150G;SABONETE PALMOLIVE SUAVE GELEIA REAL 150G;SABONETE PALMOLIVE SUAVE GELEIA REAL 150G;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"4,4";87;;;;
T;"7,89E+12";SABONETE PALMOLIVE SUAVE KARITE 150G;"2,04";"2,04";"4,4";S;S;;;MARTINS COMERCIO E SERV.DIST.S.A.;5009;HIGIENE;BALANﾇO LJ 02 2020;SABONETE;;UN;18;10045;STB;N;N;0;;S;;1;12;1;;;N;211499;6164;5008;2003500;03/05/2024;"2,04";05/04/2024;34011190;S;2;;"53,64";;12;ALIQUOTA ZERO;N;;N;;0;D;48;0;48;;SABONETE PALMOLIVE SUAVE KARITE 150G;SABONETE PALMOLIVE SUAVE KARITE 150G;SABONETE PALMOLIVE SUAVE KARITE 150G;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"4,4";;;;;
T;"7,89E+12";SABONETE PALMOLIVE SUAVE OLEO ARGAN 150G;"2,04";"2,04";"4,4";S;S;;;MARTINS COMERCIO E SERV.DIST.S.A.;5;AGROPECUARIA;BALANﾇO LJ 02 2020;SABONETE;;UN;18;10045;STB;N;N;0;;S;N;1;12;1;;;N;791590;6164;5008;2003500;12/03/2024;"2,04";05/04/2024;34011190;S;2;28/06/2013;"53,64";;12;ALIQUOTA ZERO;N;;N;;0;D;12;0;12;;SABONETE PALMOLIVE SUAVE OLEO ARGAN 150G;SABONETE PALMOLIVE SUAVE OLEO ARGAN 150G;SABONETE PALMOLIVE SUAVE OLEO ARGAN 150G;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"4,4";85;;;;
T;"7,90E+12";SAL REFINADO MOC 1KG;"0,46";"0,65";2;S;S;;;ANTONIO DE PADUA ALVES E CIA LTDA;5;AGROPECUARIA;BALANﾇO LJ 02 2020;SAL COZINHA;;UN;30;10798;T03;N;N;"0,89";;S;N;1;30;1;;;N;452113;6164;4887;2806300;01/11/2023;"0,39";05/04/2024;25010020;S;2;;"67,5";;13;TRIBUTADOS;N;;N;;0;D;80;0;80;;SAL REFINADO MOC 1KG;SAL REFINADO MOC 1KG;SAL REFINADO MOC 1KG;;;N;;;N;N;7;TRIBUTADO 7%;N;;;"0,89";S;N;0;0;MAIOR;MAIOR;;1;1;2;;;;;
T;"7,90E+12";SAL REFINADO UNIAO 1KG;"0,3";"0,52";"1,8";S;S;;;ANTONIO DE PADUA ALVES E CIA LTDA;4879;PRODUTOS ALIMENTICIOS;CESTA BASICA;SAL COZINHA;;UN;30;10798;T03;N;N;0;;S;;1;30;1;;;N;184298;4882;4887;;18/11/2023;"0,25";05/04/2024;25010020;S;2;;"71,11";;13;TRIBUTADOS;N;;N;;;;51;0;51;;SAL REFINADO UNIAO 1KG;SAL REFINADO UNIAO 1KG;SAL REFINADO UNIAO 1KG;;;N;;;N;N;7;TRIBUTADO 7%;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"1,8";;;;;
T;"7,90E+12";SALGADINHO GULAO CEBOLA E SALSA 120G;"2,8";"2,8";"3,79";S;S;N;;FLORIVALDO MARTINS S/A;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10165;STB;N;N;0;;S;N;1;10;1;;;N;908292;2;0;1703000;30/04/2024;0;30/01/2024;19041000;S;2;29/01/2024;"26,12";;13;TRIBUTADOS;N;;N;;;;10;0;10;;SALGADINHO GULAO CEBOLA E SALSA 120G;SALGADINHO GULAO CEBOLA E SALSA 120G;SALGADINHO GULAO CEBOLA E SALSA 120G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"3,79";2886;N;;;
T;"7,90E+12";SALGADINHO GULAO FRANGO ASSADO 120G;"2,8";"2,8";"3,79";S;S;N;;FLORIVALDO MARTINS S/A;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10165;STB;N;N;0;;S;N;1;10;1;;;N;908294;2;0;1703000;25/03/2024;0;30/01/2024;19041000;S;2;29/01/2024;"26,12";;13;TRIBUTADOS;N;;N;;;;20;0;20;;SALGADINHO GULAO FRANGO ASSADO 120G;SALGADINHO GULAO FRANGO ASSADO 120G;SALGADINHO GULAO FRANGO ASSADO 120G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"3,79";2886;N;;;
T;"7,90E+12";SALGADINHO GULAO HOT DOG 120G;"2,8";"2,8";"3,79";S;S;N;;FLORIVALDO MARTINS S/A;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10165;STB;N;N;0;;S;N;1;10;1;;;N;909874;2;0;1703000;11/04/2024;0;11/04/2024;19041000;S;2;25/03/2024;"26,12";;13;TRIBUTADOS;N;;N;;;;10;0;10;;SALGADINHO GULAO HOT DOG 120G;SALGADINHO GULAO HOT DOG 120G;SALGADINHO GULAO HOT DOG 120G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"3,79";41;N;;;
T;"7,90E+12";SALGADINHO GULAO REQUEIJAO 120G;"2,89";"2,89";"3,79";S;S;N;;FLORIVALDO MARTINS S/A;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10165;STB;N;N;0;;S;N;1;10;1;;;N;908295;2;0;1703000;30/04/2024;0;30/01/2024;19041000;S;2;29/01/2024;"23,75";;13;TRIBUTADOS;N;;N;;;;20;0;20;;SALGADINHO GULAO REQUEIJAO 120G;SALGADINHO GULAO REQUEIJAO 120G;SALGADINHO GULAO REQUEIJAO 120G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"3,79";2886;N;;;
T;139;SALSICHA HOT DOG REZENDE KG;"8,24";"8,24";"9,6";S;S;;;SEARA COMERCIO DE ALIMENTOS LT;403;ACOUGUE;GRUPO PADRAO;SUB GRUPO PADRAO;;KG;12;48306;STB;S;N;"3,99";;S;;1;20;2;;"Pre輟 de custo R$7,96 16/05/2023";N;1397;2;0;1707700;08/04/2024;"7,48";05/04/2024;16010000;S;2;;"14,17";;13;TRIBUTADOS;N;;N;;0;D;15;0;15;;SALSICHA HOT DOG REZENDE KG;SALSICHA HOT DOG REZENDE KG;SALSICHA HOT DOG REZENDE KG;;;N;;;N;N;6;SUBSTITUICAO;N;;;"3,99";S;N;0;0;MAIOR;MAIOR;;1;1;"9,6";;;;;
T;"7,90E+12";SODA CAUSTICA STO ANTONIO POTE 1KG;"10,55";"10,55";"26,5";S;S;;;NINA COMERCIO LTDA;1;DEPARTAMENTO PADRAO;GRUPO PADRAO;SUB GRUPO PADRAO;;PT;12;10538;T01;N;N;0;;S;N;1;12;1;;;N;208628;2;0;;06/05/2024;"9,32";05/04/2024;28151100;S;2;;"60,19";;13;TRIBUTADOS;N;;N;;;;15;0;15;;SODA CAUSTICA STO ANTONIO POTE 1KG;SODA CAUSTICA STO ANTONIO POTE 1KG;SODA CAUSTICA STO ANTONIO POTE 1KG;;;N;;;N;N;18;TRIBUTADO 18%;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"26,5";;;;;
T;316;TEMPERO SANTO ANTONIO KG;"2,8";"2,8";"8,99";S;S;;;MATRIZ;5;AGROPECUARIA;CESTA BASICA;CONDIMENTOS E TEMPEROS;;KG;1;10900;STB;S;N;0;;S;;1;1;1;;;N;3162;4882;226;1704000;23/12/2023;"2,54";05/04/2024;21039021;T;2;;"68,85";;13;TRIBUTADOS;N;;N;;;;"31,02";0;"31,02";;TEMPERO SANTO ANTONIO KG;TEMPERO SANTO ANTONIO KG;TEMPERO SANTO ANTONIO KG;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"8,99";;;;;
T;"7,90E+12";TOALHA DE BANHO PORTINARI LMPETER;"14,4";"14,4";"24,99";S;S;N;;TECELAGEM LMPETER LTDA;3457;CAMA - MESA - BANHO;MESA;JOGOS E KIT DE TOALHAS;;UN;0;58560;T01;N;N;0;;S;N;1;1;1;;;N;901625;4955;4950;;26/06/2023;0;05/04/2024;63026000;T;2;02/05/2023;"42,38";;13;TRIBUTADOS;N;;N;;;;12;0;12;;TOALHA DE BANHO PORTINARI LMPETER;TOALHA DE BANHO PORTINARI LMPETER;TOALHA DE BANHO PORTINARI LMPETER;;N;N;;;N;N;18;TRIBUTADO 18%;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"24,99";2826;N;;;
T;"7,90E+12";TRIDENT TUTTI FRUTTI UN;"0,97";"0,97";"2,2";S;N;;;MARTINS COMERCIO E SERV.DIST.S.A.;22;PERFUMARIA - BELEZA;BALANﾇO LJ 02 2020;BOMBONIERE;;UN;12;10045;T01;N;N;0;;S;;1;21;1;;;N;136396;6164;1793;;21/03/2024;"0,71";05/04/2024;17041000;T;2;;"55,91";TRIDENT;13;TRIBUTADOS;N;647;N;;;;21;0;21;;TRIDENT TUTTI FRUTTI UN;TRIDENT TUTTI FRUTTI UN;TRIDENT TUTTI FRUTTI UN;;;N;;;N;N;18;TRIBUTADO 18%;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"2,2";;;;;
T;"7,90E+12";VINHO TINTO CANTINA DA SERRA 1.5LT;"5,04";"5,04";"12,79";S;S;;;IRMAOS KEHDI COM E IMP LTDA.;9;PET SHOP;BALANﾇO LJ 02 2020;VINHOS;;UN;15;11442;STB;N;N;0;;S;;1;1;1;;;N;429498;6164;45;202300;05/03/2024;"8,34";05/04/2024;22060090;V;2;;"60,59";;13;TRIBUTADOS;N;;N;;0;D;16;0;16;;VINHO TINTO CANTINA DA SERRA 1.5LT;VINHO TINTO CANTINA DA SERRA 1.5LT;VINHO TINTO CANTINA DA SERRA 1.5LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"12,79";;;;;
T;"7,90E+12";VINHO TINTO CANTINA DA SERRA 4.6LT;"13,93";"13,93";36;S;S;;;ALIANCA ATACADISTA LTDA.UBERLANDIA;9;PET SHOP;BALANﾇO LJ 02 2020;VINHOS;;UN;15;10114;STB;N;N;0;;S;;1;1;1;;;N;386777;6164;45;202300;05/03/2024;"22,89";05/04/2024;22060090;V;2;;"61,31";;13;TRIBUTADOS;N;;N;;;;4;0;4;;VINHO TINTO CANTINA DA SERRA 4.6LT;VINHO TINTO CANTINA DA SERRA 4.6LT;VINHO TINTO CANTINA DA SERRA 4.6LT;;;N;;;N;N;6;SUBSTITUICAO;N;;;0;S;N;0;0;MAIOR;MAIOR;;1;1;36;;;;;
T;"7,90E+12";VINHO TINTO CANTINA DA SERRA 880ML;"3,13";"3,13";"7,4";S;S;;;IRMAOS KEHDI COM E IMP LTDA.;9;PET SHOP;BALANﾇO LJ 02 2020;VINHOS;;UN;15;11442;STB;N;N;"3,99";;S;;1;1;1;;;N;211468;6164;45;202300;07/11/2023;"5,14";05/04/2024;22060090;V;2;;"57,7";;13;TRIBUTADOS;N;;N;;0;D;3;0;3;;VINHO TINTO CANTINA DA SERRA 880ML;VINHO TINTO CANTINA DA SERRA 880ML;VINHO TINTO CANTINA DA SERRA 880ML;;;N;;;N;N;6;SUBSTITUICAO;N;;;"3,99";S;N;0;0;MAIOR;MAIOR;;1;1;"7,4";;;;;
T;"7,90E+12";WAFER NINFA CHOCOLATE 84G;"1,63";"1,85";"1,99";S;S;N;;NINFA INDUSTRIA DE ALIMENTOS LTDA;4879;PRODUTOS ALIMENTICIOS;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10315;STB;N;;0;;S;N;1;40;1;;;N;898812;2;4;1705700;10/02/2024;0;05/04/2024;19053200;W;2;17/01/2023;"7,04";;13;TRIBUTADOS;N;;N;;;;75;0;75;;WAFER NINFA CHOCOLATE 84G;WAFER NINFA CHOCOLATE 84G;WAFER NINFA CHOCOLATE 84G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"1,99";2666;N;;;
T;"7,90E+12";WAFER NINFA MORANGO 84G;"1,63";"1,85";"1,99";S;S;N;;NINFA INDUSTRIA DE ALIMENTOS LTDA;4879;PRODUTOS ALIMENTICIOS;GRUPO PADRAO;SUB GRUPO PADRAO;;UN;0;10315;STB;N;;0;;S;N;1;40;1;;;N;898813;2;4;1705700;10/02/2024;0;05/04/2024;19053200;W;2;17/01/2023;"7,04";;13;TRIBUTADOS;N;;N;;;;25;0;25;;WAFER NINFA MORANGO 84G;WAFER NINFA MORANGO 84G;WAFER NINFA MORANGO 84G;;N;N;;;N;N;6;SUBSTITUICAO;N;1;;0;S;N;0;0;MAIOR;MAIOR;;1;1;"1,99";2666;N;;;
